nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
BACasv1	-0.109709381697746	0.520985084980923	93	3
BACasv10	0.783638440698182	0.493897928994083	104	3
BACasv101	0.520503840815268	0.47054387783957	103	1
BACasv102	-0.589420725661889	0.529493038580083	97	1
BACasv103	-0.0156727688139637	0.487120865721689	81	3
BACasv11	0.642583521372509	0.484798000832986	98	3
BACasv110	1.01872997290764	0.409939236111111	96	3
BACasv114	-2.0910833744251	0	24	1
BACasv120	-3.33158730166427	0	5	1
BACasv124	0.783638440698182	0.403989395278374	89	3
BACasv125	0.520503840815268	0.473372781065089	104	1
BACasv128	0.455214160434258	0.490869247626004	111	1
BACasv13	0.1724004569536	0.473798809696618	83	3
BACasv131	0.128765758529213	0.250865051903114	68	1
BACasv132	0.585793521196277	0.49015081563558	114	1
BACasv134	-1.8964050264896	0	7	3
BACasv139	0.642583521372509	0.351866688030764	79	3
BACasv141	0.585793521196277	0.49015081563558	114	1
BACasv142	0.0313455376279272	0.494649227110583	87	3
BACasv145	0.455214160434258	0.475068338203412	103	1
BACasv148	0.520503840815268	0.480740676041576	107	1
BACasv152	-0.132392962994824	0.281183431952663	65	1
BACasv156	0.585793521196277	0.486454046639232	108	1
BACasv157	-0.297782607465309	0	41	3
BACasv16	-0.0626910752558546	0.49896694214876	88	3
BACasv160	-1.80236841360582	0	9	3
BACasv164	0.407491989163054	0	56	3
BACasv169	-0.996023841111996	0.586505190311419	34	2
BACasv17	-0.720000086423907	0.530993561419013	89	1
BACasv176	0.585793521196277	0.469242599000384	102	1
BACasv178	-3.39687698204528	0.5	8	1
BACasv18	0	0.581632653061224	14	4
BACasv181	0.585793521196277	0.49015081563558	114	1
BACasv182	0	0	3	4
BACasv183	0.407491989163054	0	56	3
BACasv186	0.971711666465745	0.444444444444444	102	3
BACasv187	0.520503840815268	0.486611570247934	110	1
BACasv188	-1.28516704274502	0	20	3
BACasv193	0.924693360023854	0.454708266566123	103	3
BACasv194	-1.75535010716393	0	10	3
