nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
BACasv1	0.529897181955957	0.483132028321533	49	3
BACasv10	-0.180539621404612	0.427437641723356	42	1
BACasv100	0.912600702257481	0.1472	25	3
BACasv101	0.754018418807498	0.334993209597103	47	1
BACasv103	-0.41417913145764	0.326989619377163	34	1
BACasv11	0.912600702257481	0.497566252028123	43	3
BACasv110	-0.881458151563695	0.422405876951331	33	1
BACasv114	-2.98421374204094	0	5	1
BACasv12	0.402329341855449	0.478298611111111	48	3
BACasv123	0.402329341855449	0	19	3
BACasv125	0.870838173834012	0.329861111111111	48	1
BACasv126	-1.12848473935065	0	7	3
BACasv128	0.785032862156973	0.482853223593964	54	3
BACasv129	-1.23191741664324	0	20	1
BACasv13	0.147193661654432	0.48875	40	3
BACasv131	-0.0637198663780986	0.332409972299169	38	1
BACasv142	0.169919643674929	0.36281179138322	42	1
BACasv145	0.637198663780984	0.4032	50	1
BACasv148	0.529897181955957	0.483132028321533	49	3
BACasv15	-1.12848473935065	0	7	3
BACasv157	-1.51118825965217	0.493827160493827	9	3
BACasv16	0.403559153727957	0.369382716049383	45	1
BACasv160	-1.63875609975268	0	3	3
BACasv161	1.55043990276002	0.0665873959571938	29	3
BACasv17	0.403559153727957	0.444444444444444	51	1
BACasv173	0.520378908754471	0.408163265306122	49	1
BACasv174	-0.618213378948616	0.595	20	3
BACasv176	1.04016854235799	0.487534626038781	57	3
BACasv18	0.402329341855449	0.172335600907029	21	3
BACasv187	0.912600702257481	0.489026063100137	54	3
BACasv188	-1.63875609975268	0.48	5	3
BACasv19	-0.297359376431126	0.454299621416982	43	1
BACasv2	0.520378908754471	0.42	50	1
BACasv207	0.520378908754471	0.408163265306122	49	1
BACasv21	1.04016854235799	0.487534626038781	57	3
BACasv211	-0.873349059149633	0	9	3
BACasv213	0.912600702257481	0.1472	25	3
BACasv22	0.912600702257481	0.4968	50	3
BACasv231	-1.51118825965217	0	4	3
BACasv238	-0.618213378948616	0.595	20	3
BACasv25	0.169919643674929	0.380746349378042	43	1
BACasv26	-1.12848473935065	0	7	3
BACasv267	-1.51118825965217	0	4	3
BACasv27	0.912600702257481	0.49519415609381	51	3
BACasv28	0.870838173834012	0.309642372114079	47	1
BACasv285	-1.81601619177581	0	15	1
BACasv288	-0.764638396537182	0.41522491349481	34	1
BACasv29	0.0530998886484152	0.439508506616257	46	1
BACasv3	-0.0637198663780986	0.46875	48	1
BACasv30	0.169919643674929	0.434585785423268	47	1
BACasv309	0	0.244897959183674	7	2
BACasv31	0.785032862156973	0.487534626038781	38	3
BACasv32	0.785032862156973	0.444444444444444	33	3
BACasv324	0.987657928860526	0.3432	50	1
BACasv33	0.0530998886484152	0.439508506616257	46	1
BACasv36	1.10447768388704	0.299875052061641	49	1
BACasv367	1.1677363824585	0.237812128418549	29	3
BACasv37	-2.16647545685535	0	12	1
BACasv388	0.0530998886484152	0.11386593204775	33	1
BACasv39	0.637198663780984	0.340264650283554	46	1
BACasv4	0.520378908754471	0.394965277777778	48	1
BACasv42	0.785032862156973	0.4928	50	3
BACasv428	0.529897181955957	0	20	3
BACasv46	1.10447768388704	0.355029585798817	52	1
BACasv47	0.0196258215539243	0.396694214876033	22	3
BACasv472	-1.38362041955167	0	5	3
BACasv49	-1.00091689925014	0	8	3
BACasv5	-0.107942018546584	0.493827160493827	27	3
BACasv54	0.912600702257481	0.49546485260771	42	3
BACasv561	0	0.375	8	2
BACasv562	0.520378908754471	0.448558205767177	53	1
BACasv569	0	0.375	8	2
BACasv6	0.987657928860526	0.3432	50	1
BACasv637	-0.107942018546584	0	15	3
BACasv66	0.520378908754471	0.302866414277988	43	1
BACasv67	-0.647818641510668	0.277777777777778	30	1
BACasv70	-2.16647545685535	0.375	16	1
BACasv73	-0.180539621404612	0.313271604938272	36	1
BACasv775	-1.38362041955167	0.408163265306122	7	3
BACasv8	1.22129743891355	0.333579881656805	52	1
BACasv800	0	0.375	8	2
BACasv89	0.0530998886484152	0.27173119065011	37	1
BACasv9	1.10447768388704	0.355029585798817	52	1
BACasv90	0.520378908754471	0.394965277777778	48	1
BACasv903	0	0.375	8	2
BACasv91	-2.04965570182883	0	13	1
BACasv92	0.987657928860526	0.3432	50	1
BACasv96	-0.530998886484154	0.359861591695502	34	1
BACasv962	0	0.244897959183674	7	2
BACasv996	0	0.375	8	2
