nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
Acrolobus	-0.546700136023475	0.0407986111111112	48	3
Aporcelaimellus	1.330580074134	0.0721875	160	2
BACasv10	-0.49096052446969	0.492006870128154	87	3
BACasv102	0.800746948504528	0.232421962974641	149	2
BACasv1030	0.860049577413894	0.207612456747405	85	1
BACasv1046	0.860049577413894	0.207612456747405	85	1
BACasv1047	0.860049577413894	0.207612456747405	85	1
BACasv108	0.737166973428991	0.0456703323117601	129	2
BACasv109	1.20342012398293	0.0756451340866925	154	2
BACasv110	-1.02187900366086	0.324417009602195	54	2
BACasv116	0.874659958598042	0.0199979593918987	99	3
BACasv119	0.991486873731138	0.150311111111111	150	2
BACasv121	-0.37948130136212	0.515457606366697	99	3
BACasv122	0.428743066167762	0.0680968858131488	85	3
BACasv125	1.18222679895775	0.0992299687825182	155	2
BACasv126	-0.658179359131045	0.395288710140764	59	3
BACasv127	1.65501452035103	0.446338185249793	187	3
BACasv128	0.843133598554886	0.203341855368882	148	2
BACasv130	0.233654425729515	0.137174211248285	81	3
BACasv131	0.864326923580064	0.142989877255612	143	2
BACasv133	0.885520248605243	0.197108238367641	149	2
BACasv135	-0.26800207825455	0	57	3
BACasv136	0.317263843060192	0.04875	80	3
BACasv137	-0.195339327678884	0.178239343074508	91	2
BACasv138	0.40087326039087	0	81	3
BACasv14	0.874659958598042	0.0392	100	3
BACasv141	-0.49096052446969	0.452977777777778	75	3
BACasv143	0.428743066167762	0	82	3
BACasv144	1.65501452035103	0.03076171875	128	3
BACasv149	-0.872416303363636	0.61079955135395	79	1
BACasv151	1.65501452035103	0.03076171875	128	3
BACasv155	0.846790152821149	0.0395877971635548	99	3
BACasv157	-0.87352572848461	0.508310249307479	76	2
BACasv158	0.233654425729515	0.137174211248285	81	3
BACasv159	-0.8253981937924	0.4906636024131	59	3
BACasv16	-1.24344528044579	0.656111111111111	60	3
BACasv162	-1.35492450355336	0.543617998163453	33	3
BACasv163	1.65501452035103	0.03076171875	128	3
BACasv164	0.791050541267365	0.0403868636411946	97	3
BACasv165	0.484482677721547	0.0232525951557093	85	3
BACasv167	-0.60243974757726	0.389444444444444	60	3
BACasv168	-0.979492353610505	0.232988165680473	52	2
BACasv169	1.28819342408364	0.0737862522031726	158	2
BACasv17	0.846790152821149	0.0201999167013744	98	3
BACasv170	-1.17023227883712	0.18	40	2
BACasv172	0.456612871944655	0	83	3
BACasv175	-0.323741689808335	0.415844838921762	78	3
BACasv177	0.73531092971358	0	93	3
BACasv179	0.791050541267365	0	95	3
BACasv180	-0.992617028453754	0.541330257593233	51	3
BACasv183	-0.435220912915905	0.337988165680473	65	3
BACasv184	0.568092095052225	0	87	3
BACasv185	0.818920347044257	0	96	3
BACasv186	-1.7386492437524	0.612244897959184	14	1
BACasv189	1.65501452035103	0.446338185249793	187	3
BACasv190	1.65501452035103	0.446338185249793	187	3
BACasv191	0.930399570151827	0.0565557545480253	103	3
BACasv192	0.249720497849875	0.105378335156973	109	2
BACasv196	0.707441123936687	0.0212741357382357	93	3
BACasv197	0.651701512382902	0.0217365052529888	91	3
BACasv198	1.65501452035103	0.446338185249793	187	3
BACasv2	0.058980572623264	0.0959085807570657	99	2
BACasv203	-0.703979128283179	0.459437533802055	86	2
BACasv204	-1.15983586311511	0.450138504155125	38	3
BACasv206	-1.00068567863568	0.421666666666667	60	2
BACasv208	0.930399570151827	0.0565557545480253	103	3
BACasv209	1.22461344900811	0.0386945983379502	152	2
BACasv21	0.885520248605243	0.0834325345479012	139	2
BACasv210	0.821940273529707	0.220690284879474	148	2
BACasv211	0.874659958598042	0.0199979593918987	99	3
BACasv217	-1.21557547466889	0.622777777777778	60	3
BACasv218	0.860049577413894	0.207612456747405	85	1
BACasv220	0.927906898655601	0.231009365244537	155	2
BACasv226	-1.187705668892	0.497777777777778	45	3
BACasv227	0.62383170660601	0	89	3
BACasv228	1.20342012398293	0.0756451340866925	154	2
BACasv229	-0.195339327678884	0.355918367346939	105	2
BACasv231	-1.70006540446659	0.512345679012346	18	2
BACasv232	0.373003454613977	0	80	3
BACasv233	-0.797091699851569	0.601466049382716	72	1
BACasv239	0.902529764374934	0.0570934256055363	102	3
BACasv241	-0.872416303363636	0.58056640625	64	1
BACasv242	0.037787247598085	0.299318662385465	113	2
BACasv243	0.484482677721547	0.0232525951557093	85	3
BACasv244	-0.985403208631736	0.53517877739331	51	1
BACasv245	-0.646442492827436	0.409234947940245	47	1
BACasv249	-1.27131508622268	0.662357648507233	57	3
BACasv25	1.01268019875632	0.0676118827160493	144	2
BACasv250	0.317263843060192	0.04875	80	3
BACasv254	1.39416004920954	0.0715871880763296	163	2
BACasv255	1.65501452035103	0.03076171875	128	3
BACasv256	0.930399570151827	0.038638985005767	102	3
BACasv258	0.679571318159795	0.0215028355387523	92	3
BACasv259	0.484482677721547	0.0457003785830179	86	3
BACasv26	0.631200348303096	0.142882116426782	131	2
BACasv262	0.800746948504528	0.170501884546717	142	2
BACasv264	0.484482677721547	0.0232525951557093	85	3
BACasv269	0.860049577413894	0.207612456747405	85	1
BACasv27	1.09745349885703	0.0272057074910821	145	2
BACasv272	-1.04835664000754	0.586446280991735	55	3
BACasv273	-0.68410479458347	0.560758402757828	59	1
BACasv277	0.2893940372833	0	77	3
BACasv278	0.73531092971358	0.041218836565097	95	3
BACasv282	1.28819342408364	0.0737862522031726	158	2
