nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
Aphelenchus	-2.06717143653837	0	3	3
BACasv1	-0.0638379317899304	0.442055228610231	94	1
BACasv10	-0.381450099441473	0	58	2
BACasv100	0.733273540830283	0.570368608799049	145	1
BACasv101	-0.0638379317899304	0.437044745057232	93	1
BACasv1010	0.624721607873109	0	149	3
BACasv102	1.22385850763728	0	122	2
BACasv1028	0.624721607873109	0	149	3
BACasv105	0.733273540830283	0.570368608799049	145	1
BACasv106	0.733273540830283	0.570368608799049	145	1
BACasv11	0.733273540830283	0.570368608799049	145	1
BACasv110	-0.0276055921253753	0.597267879319161	117	1
BACasv112	-1.98415193401135	0.277777777777778	12	1
BACasv114	0.733273540830283	0.570368608799049	145	1
BACasv118	0.334717804520176	0.427020291918832	106	1
BACasv12	0.329719630403358	0.587836986646511	252	3
BACasv120	0.733273540830283	0.570368608799049	145	1
BACasv121	-0.130620629585417	0	68	2
BACasv123	0.298485464855621	0.477190082644628	110	1
BACasv124	0.733273540830283	0.570368608799049	145	1
BACasv126	-1.15902145599524	0.231009365244537	31	2
BACasv128	1.22385850763728	0.0161279661577104	123	2
BACasv129	0.329719630403358	0.587836986646511	252	3
BACasv13	0.733273540830283	0.570368608799049	145	1
BACasv134	0.624721607873109	0	149	3
BACasv139	0.733273540830283	0.570368608799049	145	1
BACasv14	-0.0638379317899304	0.442055228610231	94	1
BACasv140	0.733273540830283	0.570368608799049	145	1
BACasv141	-0.73261135723995	0.188254893794252	49	2
BACasv143	-1.9479195943468	0.4765625	16	1
BACasv146	0.329719630403358	0.587836986646511	252	3
BACasv148	0.329719630403358	0.587836986646511	252	3
BACasv15	0.624721607873109	0	149	3
BACasv153	0.733273540830283	0.570368608799049	145	1
BACasv154	0.329719630403358	0.587836986646511	252	3
BACasv156	0.733273540830283	0.570368608799049	145	1
BACasv157	0.0448590872037351	0.572329947676208	114	1
BACasv16	0.0086267475391799	0.518676035502959	104	1
BACasv161	0.624721607873109	0	149	3
BACasv17	0.0810914268682902	0.4546	100	1
BACasv173	-0.456698940398289	0.636004756242568	145	2
BACasv176	0.733273540830283	0.570368608799049	145	1
BACasv178	0.624721607873109	0	149	3
BACasv181	-1.00852377408161	0.192841490138787	37	2
BACasv182	0.733273540830283	0.570368608799049	145	1
BACasv183	-0.757694304225555	0.0444214876033058	44	2
BACasv186	-1.95654569498721	0.459183673469388	14	3
BACasv187	0.733273540830283	0.570368608799049	145	1
BACasv192	-0.0804547356142064	0.476148095407618	106	2
BACasv194	0.733273540830283	0.570368608799049	145	1
BACasv195	0.733273540830283	0.570368608799049	145	1
BACasv2	-0.356367152455867	0.634746182604387	149	2
BACasv20	0.329719630403358	0.587836986646511	252	3
BACasv200	0.624721607873109	0	149	3
BACasv207	0.329719630403358	0.587836986646511	252	3
BACasv21	0.697116620939565	0.107432963577605	107	2
BACasv212	0.733273540830283	0.570368608799049	145	1
BACasv213	0.733273540830283	0.570368608799049	145	1
BACasv215	0.624721607873109	0	149	3
BACasv22	0.329719630403358	0.587836986646511	252	3
BACasv221	0.733273540830283	0.570368608799049	145	1
BACasv222	0.624721607873109	0	149	3
BACasv223	0.624721607873109	0	149	3
BACasv23	0.733273540830283	0.570368608799049	145	1
BACasv231	-2.16531363233413	0.408163265306122	7	1
BACasv234	-1.68576334269296	0.444444444444444	9	2
BACasv238	0.624721607873109	0	149	3
BACasv240	0.624721607873109	0	149	3
BACasv242	-0.356367152455867	0.635409057706355	148	2
BACasv247	-0.00215759425011131	0.0170927467300832	116	3
BACasv25	0.897780196824409	0.577160165798703	194	2
BACasv251	0.329719630403358	0.587836986646511	252	3
BACasv253	0.624721607873109	0	149	3
BACasv26	1.14860966668046	0.0479709755442086	122	2
BACasv260	0.624721607873109	0	149	3
BACasv267	0.329719630403358	0.587836986646511	252	3
BACasv268	0.733273540830283	0.570368608799049	145	1
BACasv27	0.822531355867592	0.58016620498615	190	2
BACasv270	0.624721607873109	0	149	3
BACasv28	0.329719630403358	0.587836986646511	252	3
