nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
Acrolobus	-1.16406944985418	0.235537190082645	22	2
Aphelenchoides	-2.12565872139364	0.188365650969529	19	4
Aphelenchus	-1.50126686025421	0.5546875	16	3
Aporcelaimellus	1.14263997994313	0.519674590942033	313	3
BACasv1	1.53907436334709	0.0277722674072605	71	2
BACasv10	-1.34777552816487	0.518775007694675	114	4
BACasv1000	0.434724247203609	0.321042387543253	136	1
BACasv1001	0.434724247203609	0.321042387543253	136	1
BACasv1002	0.434724247203609	0.321042387543253	136	1
BACasv1003	-2.58117521777143	0.538103947568968	162	1
BACasv1004	0.434724247203609	0.321042387543253	136	1
BACasv1005	-1.02503519338636	0.0997229916897507	38	3
BACasv1009	-0.696599561063713	0.501892915089238	86	3
BACasv101	1.27406026401363	0.0298438934802571	66	2
BACasv1021	0.237909442647619	0	175	4
BACasv1022	0.434724247203609	0.321042387543253	136	1
BACasv1023	-0.581647089750785	0.564027777777778	120	3
BACasv104	0.417420948777335	0.433400820501891	274	4
BACasv1040	0.434724247203609	0.321042387543253	136	1
BACasv107	1.71887936821777	0.342497219990098	351	4
BACasv108	-0.165991446144242	0.470805802930192	236	4
BACasv109	0.847047910852748	0.489481964920459	262	3
BACasv112	-1.11106662998749	0.444444444444444	30	2
BACasv116	0.903040524946792	0.318287037037037	72	2
BACasv118	-1.17283122793156	0.525519848771267	69	3
BACasv119	0.327665195712477	0.518826952268511	308	4
BACasv123	-1.20567479116382	0.527348394768133	58	3
BACasv125	-0.195910030499194	0.505515785463723	251	4
BACasv130	0.585023605746642	0.0720164609053497	54	2
BACasv131	0.830626129236616	0.491706841138659	264	3
BACasv132	0.978422163781809	0.497953723542949	297	3
BACasv133	0.222950150470143	0.455351240911003	258	4
BACasv135	-0.581038431320575	0.0624349635796045	31	2
BACasv136	0.426015146146567	0.141687433250267	53	2
BACasv137	0.649986531459158	0.13765145714157	149	3
BACasv14	1.32706308388032	0.108979591836735	70	2
BACasv143	0.107998226946417	0.362314049586777	55	2
BACasv147	1.64408290733039	0.35808150907866	351	4
BACasv149	-0.4220299717205	0.512199960325332	71	2
BACasv155	1.59207718321378	0.0532933008069056	73	2
BACasv157	-0.61449065298305	0.363905325443787	78	3
BACasv158	0.585023605746642	0.0720164609053497	54	2
BACasv159	0.53202078587995	0.162627551020408	56	2
BACasv16	-1.25494013601222	0.548076923076923	52	3
BACasv162	-1.97606579961888	0.530245746691872	46	4
BACasv164	1.16805462428025	0.18	70	2
BACasv165	0.585023605746642	0.0713305898491083	54	2
BACasv166	0.282787319180048	0.515412214034952	322	4
BACasv167	0.320009506413183	0.225651577503429	54	2
BACasv168	-0.729443124295978	0.208546089760817	61	3
BACasv169	1.04410929024634	0.48765306122449	280	3
BACasv17	1.06204898454687	0.18901384083045	68	2
BACasv171	0.103275813050332	0.480287766033703	277	4
BACasv172	0.691029245480025	0.0688775510204082	56	2
BACasv177	1.43306872361371	0	68	2
BACasv179	0.903040524946792	0.250865051903114	68	2
BACasv181	0.272285554288109	0.0498419994254524	118	3
BACasv184	0.479017966013258	0.266590060327492	59	2
BACasv185	0.956043344813483	0.304398148148148	72	2
BACasv19	-0.157015872387041	0.518241884515944	59	2
BACasv191	1.43306872361371	0.151935719503287	74	2
BACasv196	0.744032065346717	0.0992865636147443	58	2
BACasv197	0.956043344813483	0.0634238108035474	61	2
BACasv202	1.71887936821777	0.342497219990098	351	4
BACasv203	-1.36273482034235	0.544297520661157	110	4
BACasv204	-1.99102509179635	0.565157750342935	54	4
BACasv208	1.43306872361371	0.151935719503287	74	2
BACasv209	0.994843945397942	0.523371141902577	309	3
BACasv21	0.60072118661076	0.525359880020312	291	3
BACasv210	1.53936786208806	0.346508670832995	333	4
BACasv211	1.06204898454687	0.248363419956358	71	2
BACasv214	-1.17283122793156	0.490702479338843	44	3
BACasv216	0.912735037317279	0.523472031702484	324	3
BACasv217	-0.316024331987116	0.505123966942149	55	2
BACasv220	1.64408290733039	0.341347534393192	339	4
BACasv224	1.0769528534786	0.523133727810651	325	3
BACasv225	0.978422163781809	0.497953723542949	297	3
BACasv226	-1.10714410146703	0.4984	50	3
BACasv227	1.00904616468017	0.0322493953238376	61	2
BACasv228	0.847047910852748	0.489481964920459	262	3
BACasv229	0.596932454907051	0.247334195386143	231	4
BACasv231	-1.33281623598739	0.260559190957763	82	4
BACasv232	0.479017966013258	0.108223567105732	53	2
BACasv233	-0.581038431320575	0.598714416896235	66	2
BACasv235	-1.43753128122973	0.137975778546713	68	4
BACasv239	1.38006590374702	0.106328109502083	71	2
BACasv241	-1.10714410146703	0.540680473372781	52	3
BACasv242	-1.00371180808292	0.549207206512094	161	4
BACasv243	0.8500377050801	0.095	60	2
BACasv244	-1.30420548086062	0.636678200692042	51	3
BACasv245	-0.899055350520724	0.571088637715645	41	2
BACasv246	0.103275813050332	0.521279919375157	315	4
BACasv248	0.962000382165676	0.497686149289648	294	3
BACasv249	-1.22209657277996	0.5376	50	3
BACasv25	0.896313255701146	0.536192116647973	316	3
BACasv250	0.426015146146567	0.141687433250267	53	2
BACasv254	1.02768750863021	0.486804207014297	277	3
BACasv256	1.59207718321378	0.027391975308642	72	2
BACasv257	-1.05787875661863	0.26125	40	3
BACasv258	1.16805462428025	0	63	2
BACasv26	0.994843945397942	0.52910950052212	311	3
BACasv262	1.4496121090232	0.341623668639053	325	4
BACasv263	1.10979641671087	0.495419839013604	303	3
BACasv264	0.585023605746642	0.0713305898491083	54	2
BACasv272	0.0549954070797252	0.310650887573965	52	2
BACasv273	-0.581038431320575	0.571021715913136	53	2
BACasv274	1.10979641671087	0.495419839013604	303	3
BACasv275	1.0769528534786	0.523133727810651	325	3
BACasv278	1.11505180441356	0.11386593204775	66	2
BACasv279	1.71887936821777	0.342497219990098	351	4
BACasv280	1.64408290733039	0.35808150907866	351	4
BACasv281	0.19303156611519	0.455564257742969	265	4
BACasv282	1.04410929024634	0.48765306122449	280	3
BACasv283	1.53907436334709	0.0277722674072605	71	2
BACasv286	0.107998226946417	0.296597633136095	52	2
BACasv287	-0.839159594130676	0.216524216524216	117	4
BACasv289	1.68896078386282	0.35596412269782	354	4
BACasv29	0.354394462368771	0.375	160	3
BACasv290	-1.57216491082702	0.505353955978584	82	4
BACasv293	-0.450272836821724	0.489464099895942	124	3
BACasv294	-2.09574013703869	0.287334593572779	23	4
BACasv295	-1.18925300954769	0.13265306122449	28	3
BACasv302	-0.263021512120425	0.569758948137327	74	2
BACasv303	0.282787319180048	0.515412214034952	322	4
BACasv307	-1.97606579961888	0.312213039485767	33	4
BACasv310	-0.581038431320575	0.571021715913136	53	2
BACasv312	-0.495095874048721	0.3565625	160	4
BACasv313	1.68896078386282	0.35596412269782	354	4
BACasv314	0.19303156611519	0.455564257742969	265	4
BACasv32	0.744032065346717	0.277777777777778	66	2
BACasv320	0.133194397405285	0.0457003785830179	172	4
BACasv321	0.434724247203609	0.321042387543253	136	1
BACasv326	0.237909442647619	0	175	4
BACasv327	1.71887936821777	0.342497219990098	351	4
BACasv33	0.830626129236616	0.37995	200	3
BACasv331	-0.928915347195534	0.126664201183432	104	4
BACasv332	0.237909442647619	0	175	4
BACasv333	-0.360462244451434	0.498730764517428	239	4
BACasv334	0.207990858292667	0.523854090577064	296	4
BACasv335	1.43306872361371	0.151935719503287	74	2
BACasv338	0.537095286197146	0.0101520199916701	196	4
BACasv339	1.64408290733039	0.35808150907866	351	4
BACasv340	-1.64109482865441	0.525951557093426	17	2
BACasv341	-1.11106662998749	0.63558171118153	47	2
BACasv342	1.0769528534786	0.528415532879819	336	3
BACasv343	1.0769528534786	0.523133727810651	325	3
BACasv346	1.25759245125606	0.21875	200	3
BACasv347	-0.581038431320575	0.332409972299169	38	2
BACasv349	1.7039200760403	0.35757795732862	356	4
BACasv35	-0.719485256710865	0.329447595043058	138	4
BACasv350	-0.10401305252035	0.461166353130879	61	2
BACasv352	1.32706308388032	0.0840159630329763	69	2
BACasv353	1.64408290733039	0.35808150907866	351	4
BACasv354	0.956043344813483	0.3327246165084	74	2
BACasv355	1.32706308388032	0.173390880090073	73	2
BACasv360	0.507176701842193	0.0302478134110787	196	4
BACasv361	-0.8242003019532	0.0370238519045923	106	4
BACasv362	-0.475032791587191	0.511428571428571	70	2
BACasv364	0.0135200599854743	0.262814590856919	189	4
BACasv365	0.585023605746642	0.0720164609053497	54	2
BACasv368	1.1953041420061	0.00829861111111108	240	4
BACasv369	0.956043344813483	0.0327777777777778	60	2
BACasv375	1.71887936821777	0.342497219990098	351	4
BACasv376	1.19190532479153	0.527415006477364	338	3
BACasv377	0.447339533132288	0.170072115384615	208	4
BACasv378	0.978422163781809	0.491206433627523	279	3
BACasv380	-0.959348066921834	0.262562245359891	47	3
BACasv383	0.0549954070797252	0.457278106508876	65	2
BACasv384	-1.37608072932095	0.332409972299169	19	2
BACasv386	-1.41915795217355	0.5	24	3
BACasv387	-0.74004689092065	0.452333990795529	39	2
BACasv390	-0.846052530654033	0.63735691987513	62	2
BACasv391	0.962000382165676	0.497686149289648	294	3
BACasv392	0.879891474085014	0.492585885268447	271	3
BACasv393	0.0135200599854743	0.499879814914969	258	4
BACasv4	1.47953069337815	0.324417009602195	324	4
BACasv400	0.507176701842193	0.0302478134110787	196	4
BACasv401	0.19303156611519	0.455564257742969	265	4
BACasv402	-0.4220299717205	0.574826989619377	68	2
BACasv404	0.847047910852748	0.531119965563294	301	3
BACasv406	-0.475032791587191	0.400216333153056	43	2
BACasv407	0.638026425613333	0.102678571428571	56	2
BACasv41	0.863469692468881	0.528061799018062	298	3
BACasv410	0.434724247203609	0.321042387543253	136	1
BACasv414	0.35758378006743	0.516059772450613	323	4
BACasv415	-1.73671712477926	0.370535714285714	56	4
BACasv416	0.255863772671976	0.467781508264463	176	3
BACasv418	0.417420948777335	0.433400820501891	274	4
BACasv419	-0.696599561063713	0.501892915089238	86	3
BACasv420	-0.369027151853808	0.502669989320043	53	2
BACasv427	0.434724247203609	0.321042387543253	136	1
BACasv432	-0.554933042758626	0	122	4
BACasv436	0.638026425613333	0.326446280991736	66	2
BACasv437	1.11505180441356	0.255957965847251	73	2
BACasv44	0.781360784388218	0.497733011937557	264	3
BACasv443	-1.18322331421263	0.231568998109641	92	4
BACasv445	0.103275813050332	0.480287766033703	277	4
BACasv448	-1.37608072932095	0.332409972299169	19	2
BACasv45	0.691029245480025	0.275390625	64	2
BACasv452	0.507176701842193	0.0302478134110787	196	4
BACasv453	1.7039200760403	0.35757795732862	356	4
BACasv455	-1.30420548086062	0.5	38	3
BACasv456	-2.58117521777143	0.538103947568968	162	1
BACasv457	1.09337463509474	0.496924259900038	306	3
BACasv458	0.978422163781809	0.497953723542949	297	3
BACasv46	0.267006686546492	0.257201646090535	54	2
BACasv461	0.434724247203609	0.321042387543253	136	1
BACasv463	-1.3926534046973	0.107755102040816	70	4
BACasv464	0.978422163781809	0.497953723542949	297	3
BACasv465	-0.0762356930793836	0.0253122945430638	156	4
BACasv468	0.148153689582761	0.474768956101659	276	4
BACasv47	-0.316024331987116	0.4296875	48	2
BACasv472	-0.240787907031623	0.498211498439126	248	4
BACasv474	-0.696599561063713	0.501892915089238	86	3
BACasv475	0.447339533132288	0.170072115384615	208	4
BACasv478	-0.899055350520724	0.571088637715645	41	2
BACasv479	-1.10714410146703	0.540680473372781	52	3
BACasv485	0.64181033143948	0.422734839476813	290	4
BACasv487	-0.581647089750785	0.564027777777778	120	3
BACasv489	-0.0889936412668079	0.426153846153846	130	3
BACasv490	-1.74710046838779	0.59375	16	2
