ID	Restore6_1	Restore6_2	Restore6_3	Restore6_4	Restore9_1	Restore9_2	Restore9_3	Restore9_4
BACasv1	0.001920898	0.001738802	0.002109224	0.00235304	0.07212455	0.078850204	0	0
BACasv2	0	0	0	0	0.075990256	0.046983026	0	0.0001153
BACasv3	0	0	0	0	0.013132811	0.010333292	0	0
BACasv4	0.003743289	0.001852202	0.006213659	0.004285894	0.07667867	0.060339487	0.00839079	0.013317191
BACasv6	0.00413732	0.008920809	0.021833314	0.01911845	0.021976276	0.02584562	0.021074541	0.015277297
BACasv7	0.001723883	0.0002646	0.000855091	0.002016891	0.005401398	0.023392393	0.003057109	0.002767209
BACasv8	0	0	0	0	0.005560263	0.007434023	0	0
BACasv10	0.008619416	0.015309015	0.009577015	0.012143367	0.014191908	0.028051047	0.037400807	0.048887352
BACasv11	0	0	0	0	0.061427664	0.05491265	0	0
BACasv12	0	0	0	0	0.008049142	0.015512328	0	0
BACasv13	0	0	0	0	0.021764457	0.01598315	0	0
BACasv14	0.001674629	0.003515404	0.005073538	0.007605362	0.058197416	0.079519267	0.001300898	0.000864753
BACasv17	0.000837315	0.001965602	0.001710181	0.002269003	0.015303961	0.011126254	0	0.000634152
BACasv20	0	0	0	0	0.020758314	0.02254987	0	0
BACasv21	0.003743289	0.003250803	0.004047429	0.001974873	0.013397585	0.018634618	0.009821777	0.017698605
BACasv22	0	0	0	0	0.007890277	0.010481972	0	0
BACasv23	0	0	0	0	0.014191908	0.00954033	0	0
BACasv24	0	0	0	0	0.000423639	0	0.08462339	0
BACasv25	0.004038812	0.001701002	0.001824193	0.002226984	0.020864224	0.019824061	0.015415637	0.009224029
BACasv26	0.005713441	0.003666604	0.003705393	0.004327913	0.012073713	0.012241358	0.006764668	0.013259541
BACasv27	0.000837315	0	0	0.000714316	0.032884982	0.033577004	0.003837648	0.002133057
BACasv28	0	0	0	0	0.000476594	0.000867303	0	0
BACasv29	0.002708959	0.004120204	0.002679284	0.001344594	0.007996187	0.00956511	0.003902693	0.004669664
BACasv30	0	0	0	0	0.006990044	0.010506753	0	0
BACasv31	0	0	0	0	0.021552637	0.01613183	0	0
BACasv32	0.003940304	0.001965602	0.004446471	0.003907727	0.001853421	0	0.007675296	0.008301626
BACasv33	0.009407477	0.02003402	0.034887698	0.026891886	0.006142766	0.003717012	0.008911149	0.016545601
BACasv35	0.015908979	0.013494613	0.016189716	0.009580234	0.007678458	0.008078305	0.010277091	0.013086591
BACasv36	0	0	0	0	0.007943232	0.005402057	0	0
BACasv37	0	0	0	0	0.003124338	0.002403667	0	0
BACasv38	0	0	0	0	0.00206524	0.001585925	0	0
BACasv39	0	0	0	0	0.003865706	0.003989592	0.000520359	0
BACasv40	0.000935822	0	0.001425151	0.001050464	0.009796653	0.005005576	0.00253675	0
BACasv41	0.069595626	0.111661312	0.070402463	0.108407916	0.000158865	0	0.001496032	0.003862562
BACasv44	0.01423435	0.012549613	0.020693193	0.014454389	0.000900233	0.001635485	0.005073501	0.008935778
BACasv45	0.003004482	0.001209601	0.003933417	0.003445523	0.007095954	0.006071119	0.000650449	0.001671855
BACasv46	0.000492538	0.001852202	0.003192338	0.003865709	0.001906376	0.004336513	0	0
BACasv47	0.00310299	0.006917407	0.008835937	0.009076012	0.005189578	0.006814521	0.016326265	0.011472386
BACasv48	0	0	0	0	0.010114383	0.00956511	0	0
BACasv49	0	0	0	0	0.002330015	0.002230207	0	0
BACasv50	0	0	0.001083115	0	0.008313917	0.009862471	0.003447379	0.005015566
BACasv53	0.025070187	0.016518617	0.017101813	0.010966847	0.002012286	0.003766572	0.012943931	0.012510089
BACasv54	0.002167167	0.001965602	0.004788508	0.006428842	0.011597119	0.014248544	0.002861975	0.000922403
BACasv56	0	0	0	0	0.001588646	0.001313344	0.004553142	0
BACasv58	0	0	0.000912097	0.001260557	0.005401398	0.003816132	0	0
BACasv60	0	0	0.00057006	0.00058826	0.003759797	0.004311733	0	0
BACasv61	0	0	0	0	0.001853421	0.004410854	0	0
BACasv65	0	0	0	0	0.002118195	0.001462025	0	0
BACasv67	0	0	0.00028503	0.000420186	0.002753654	0.003989592	0.001496032	0
BACasv68	0.001920898	0.001247401	0.000513054	0.00058826	0.000741368	0.007136662	0	0.0001153
BACasv69	0	0	0	0	0.003336158	0.003419651	0	0
BACasv70	0.017632862	0.011529012	0.012997378	0.014160259	0.008419826	0.004138273	0.021464811	0.023348322
BACasv71	0	0	0	0	0.000529549	0.000916863	0	0
BACasv72	0.002265675	0.000869401	0.001596169	0.001848817	0.005242533	0.002800149	0.00292702	0.004784965
BACasv73	0	0	0	0	0.006036857	0.002775369	0	0
BACasv76	0	0	0	0	0.002806609	0.002924049	0	0
BACasv77	0	0	0	0	0.002435925	0.002626688	0	0
BACasv78	0	0	0	0	0.003442067	0.001536365	0	0
BACasv80	0	0	0	0	0.005295488	0.002874489	0	0
BACasv82	0.001625376	0.001323001	0	0.000672297	0.001800466	0.002081526	0.002081436	0.00328606
BACasv87	0	0.0003402	0	0	0.001747511	0.000941643	0	0
BACasv89	0	0	0	0	0.002912519	0.001065543	0	0
BACasv90	0	0	0	0	0.001906376	0.00307273	0.001756212	0.002651908
BACasv92	0	0	0	0	0.002700699	0.001660265	0	0
BACasv93	0	0	0	0	0.001588646	0.002155867	0	0
BACasv94	0	0	0	0	0.002012286	0.001239004	0.001561077	0
BACasv96	0	0	0	0	0.009373014	0.007409243	0	0
BACasv99	0	0	0	0	0.007307774	0.006071119	0	0
BACasv100	0	0	0	0	0.001906376	0.001660265	0	0
BACasv101	0.00039403	0.0003402	0.000798085	0.000462204	0.001747511	0.001561145	0	0
BACasv102	0	0	0	0	0.001641601	0.001263784	0.001886302	0.001383604
BACasv105	0	0	0	0	0.002965473	0.002131087	0	0
BACasv106	0	0	0	0	0.002330015	0.000792962	0	0
BACasv112	0	0.002192402	0	0.00147065	0.001747511	0.001536365	0	0
BACasv113	0	0	0	0	0.000476594	0	0	0
BACasv114	0	0	0	0	0.002594789	0.001462025	0	0
BACasv116	0.004285081	0.004195804	0.004560483	0.005252322	0.002965473	0.001486805	0.014570053	0.010146431
BACasv118	0.000935822	0.001096201	0	0	0.003547977	0.001908066	0	0
BACasv120	0	0	0	0	0.005877992	0.003047949	0	0
BACasv123	0	0.0002268	0	0	0.002647744	0.005278156	0	0
BACasv124	0	0	0	0	0.001376827	0.000669062	0	0
BACasv128	0	0	0	0	0.003653887	0.000495602	0.00266684	0.001210654
BACasv129	0	0	0	0	0.001588646	0.002007186	0	0
BACasv131	0.001674629	0.001814402	0.002280242	0.002269003	0.000317729	0.000173461	0	0.000461201
BACasv135	0	0.001323001	0.001140121	0	0.000582504	0	0.004292962	0.005246166
BACasv139	0	0	0	0	0.002594789	0.001139884	0	0
BACasv140	0	0	0	0	0.001535692	0.001338124	0	0
BACasv143	0.002610452	0.003402003	0.004275453	0.007017102	0.001694556	0.002849709	0.008846104	0.016315001
BACasv145	0	0	0	0	0.000582504	0	0	0
BACasv146	0	0	0	0	0.000582504	0.001139884	0	0
BACasv148	0	0	0	0	0.001482737	0.002899269	0	0
BACasv153	0	0	0	0	0.003865706	0.001065543	0	0
BACasv154	0	0	0	0	0.001165007	0.001214224	0	0
BACasv156	0	0	0	0	0.000582504	0.000396481	0	0
BACasv168	0.008520908	0.007673408	0.016816783	0.009076012	0.000582504	0	0.012943931	0.006110919
BACasv173	0	0	0	0	0.001217962	0.000768182	0.000390269	0
BACasv175	0	0	0	0	0.000529549	0	0.00533368	0.003747262
BACasv176	0	0	0	0	0.001165007	0.000892083	0	0
BACasv177	0.005516426	0.006879607	0.005529586	0.005168284	0.000688413	0	0.008650969	0.011530036
BACasv182	0	0	0	0	0.003230248	0.001660265	0	0
BACasv183	0	0	0.001368145	0.002142947	0.002435925	0.000966423	0.009886822	0.003516661
BACasv187	0	0	0	0	0.004607075	0.002403667	0	0
BACasv188	0	0	0	0	0.007307774	0	0.001626122	0
BACasv192	0	0	0	0	0.000370684	0.001437244	0	0.000980053
BACasv194	0	0	0	0	0.001006143	0.000892083	0	0
BACasv195	0	0	0	0	0.001006143	0.000792962	0	0
BACasv207	0	0	0	0	0.000317729	0.001759385	0	0
BACasv212	0	0	0	0	0.001112053	0.000569942	0	0
BACasv213	0	0	0	0	0.001006143	0.000842523	0	0
BACasv221	0	0	0	0	0.001906376	0.000817743	0	0
BACasv231	0.003546274	0.001890002	0.000342036	0.000504223	0.001323872	0.000867303	0	0.001383604
BACasv236	0	0	0	0	0.000953188	0	0	0
BACasv237	0	0	0	0	0.003918661	0	0.001235853	0
BACasv251	0	0	0	0	0.000847278	0.001313344	0	0
BACasv257	0.001576122	0.000831601	0.002052218	0.001596706	0.000582504	0	0.003057109	0
BACasv261	0	0	0	0	0.000900233	0	0	0
BACasv267	0	0	0	0	0.001588646	0.001833726	0	0
BACasv268	0	0	0	0	0.001588646	0.000644282	0	0
BACasv276	0	0	0	0	0.002912519	0	0	0
BACasv285	0	0	0	0	0.001217962	0.000520382	0	0
BACasv287	0.000591046	0.000831601	0.001140121	0.000756334	0.001376827	0.000842523	0.001821257	0.001441254
BACasv288	0	0	0	8.40E-05	0.000900233	0.002205427	0	0
BACasv295	0	0.001927802	0	0	0.001588646	0.001214224	0	0.000922403
BACasv305	0	0	0	0	0.001376827	0.000569942	0	0
BACasv316	0	0	0	0	0.002012286	0.001189444	0.001105763	0
BACasv317	0	0	0	0	0.000635459	0.000346921	0.00253675	0.001268304
BACasv324	0	0	0	0	0.00021182	0.00014868	0	0
BACasv331	0.000985076	0.001058401	0.000684073	0	0.000423639	0.000743402	0	0
BACasv347	0	0.000907201	0	0.001092483	0.000582504	0	0.001430987	0.001268304
BACasv352	0.003841797	0.003213003	0.001197127	0.003109374	0.000317729	0.000198241	0.006504488	0.006283869
BACasv374	0	0	0	0	0.000529549	0.000718622	0	0
BACasv389	0	0	0	0	0.000264774	0.001214224	0	0
BACasv413	0	0	0	0	0.000317729	0.000446041	0	0
BACasv421	0	0	0	0	0.000317729	0	0.000975673	0.001153004
BACasv426	0	0	0	0	0.000688413	0	0	0
BACasv440	0	0	0	0	0.000423639	0.000322141	0	0
BACasv442	0	0	0	0	0.000529549	9.91E-05	0	0
BACasv450	0	0	0	0	0.00021182	0.000322141	0	0
BACasv451	0	0	0	0	0.000953188	0	0	0
BACasv455	0	0.001171801	0	0	0.000317729	0.000223021	0	0
BACasv489	0.001379107	0.0004536	0.001539163	0.001974873	0.000158865	0	0.000455314	0.000461201
BACasv492	0	0	0	0	0.000582504	0	0	0
BACasv507	0.000344777	0	0	0	0.000794323	0	0	0
BACasv514	0	0	0	0	0.000688413	0.000247801	0	0
BACasv522	0	0	0	0	0.000635459	0.000297361	0	0
BACasv543	0.00039403	0.0001512	0	0	0.000529549	0.0001239	0	0.001325954
BACasv562	0	0	0	0	0.000476594	0.000569942	0	0
BACasv579	0	0	0	0	0.000370684	0	0	0
BACasv580	0	0	0	0	0.000317729	0.000198241	0.000650449	0
BACasv581	0	0	0	0	0.000741368	0.000322141	0	0
BACasv597	0	0	0	0	0.000529549	0.000495602	0	0
BACasv620	0	0	0	0	0.001006143	0	0	0
BACasv644	0	0	0	0	0.000953188	0	0	0
BACasv672	0	0	0	0	0.000688413	0.000223021	0	0
BACasv708	0	0	0	0	0.000794323	0	0	0
BACasv770	0.000295523	0	0	0	0.000158865	0.000297361	0	0
BACasv889	0	0	0	0	0.000423639	0	0	0
BACasv890	0	0	0	0	0.000423639	0.000198241	0	0
BACasv986	0	0	0	0	0.000264774	0	0	0
FUNasv1	0.007321718	0.006798857	0.004597621	0.0117293	0.001090146	0.002875771	0.004106252	0.001715756
FUNasv2	0.270673729	0.213225929	0.233329249	0.278185045	0.219628739	0.189242054	0.26670989	0.279350554
FUNasv3	0.018375432	0.023844768	0.029032691	0.02882718	0.053142065	0.049400396	0.061122244	0.085819591
FUNasv4	0.042792103	0.049181268	0.043391504	0.031065007	0.046275165	0.092036326	0.060287241	0.077653862
FUNasv5	0.061583417	0.061906893	0.093224344	0.076780616	0.006377863	0.004715334	0.014902354	0.014552156
FUNasv6	0.001094427	0.001543369	0.001948738	0.007077266	0.001232782	0.000116428	0.001041298	0.000254186
FUNasv8	0.001477477	0.001405671	0.001767867	0.0051922	0.000163012	0.000256142	0.000972533	0.000460712
FUNasv9	0.019349472	0.009931495	0.01061887	0.011222206	0.031817997	0.105111189	0.058735117	0.069885299
FUNasv10	0.017270061	0.01648938	0.012124182	0.021650701	0.024329611	0.106077541	0.03922551	0.057366632
FUNasv11	0	0	0	0	0.000244519	0	0.001630712	0.000683125
FUNasv12	0.016646237	0.020964577	0.029785347	0.040391124	0.005736001	0.001932705	0.009872687	0.005051949
FUNasv16	0.001083483	0.00152042	0.001960407	0.000440951	0.114709838	0.007311678	0.024401745	0.011104756
FUNasv18	3.28E-05	7.46E-05	7.58E-05	0.000220476	0.10800595	0.001106066	0.002406774	0.000921425
FUNasv20	0.010309504	0.006127578	0.007695764	0.010593851	0.029933165	0.012376295	0.019607843	0.01264576
FUNasv22	0.005669133	0.008181578	0.004580117	0.00554496	0.019643003	0.01306322	0.040718692	0.022844978
FUNasv23	0.001291424	0.001124537	0.003127316	0.007485145	0.000845627	0.004936547	0.000491178	0.001985829
FUNasv24	0.000131331	0.000206548	0.000151698	0.000462999	0.000224142	0	0.001041298	0.000333619
FUNasv25	0.009707569	0.002363822	0.002374659	0.001719709	0.030931616	0.011968797	0.02879288	0.018142535
FUNasv26	0.003742941	0.00422275	0.00345405	0.002127589	0.000478849	0.001303993	0.000648356	0
FUNasv27	0.00202469	0.001635168	0.002689725	0.002645707	0.000315837	0.001129351	0.001149358	0.000905538
FUNasv28	0.00105065	0.000539319	0.001102729	0.003924465	2.04E-05	0	2.95E-05	0
FUNasv30	0.000842709	0.000476207	0.000414253	0.001653567	6.11E-05	0.000104785	5.89E-05	9.53E-05
FUNasv32	0.004574706	0.003568683	0.005776199	0.012831678	0.011971228	0.007334963	0.00916539	0.01118419
FUNasv33	0.013089349	0.013500178	0.011336519	0.002789016	0.000621485	0.000267784	0.000186648	0.000413052
FUNasv34	0.002933065	0.003304761	0.00435257	0.005412675	0.001018828	0.001397136	0.000805533	0.000603692
FUNasv38	0.011360154	0.008370914	0.008956025	0.003252015	0.001253158	0.001758063	0.000933239	0.000667239
FUNasv39	0.048953728	0.041602121	0.040030806	0.026236592	0.021558399	0.029537781	0.01376282	0.01080291
FUNasv40	0.011633761	0.014005072	0.011972484	0.001146473	0.000611297	0.000593783	0.002151362	0.000508372
FUNasv41	0.000448715	0.000688492	0.001464471	0.002050423	0.000682615	0.007137036	0.003565955	0.001477457
FUNasv43	0.000755155	0.001027	0.001551989	0.002700826	0.000224142	6.99E-05	0.000579591	9.53E-05
FUNasv45	0.004826424	0.002914616	0.011546563	0.020019181	0.008171	0.001152637	0.004204487	0.001286817
FUNasv46	0.002374907	0.001572056	0.006213789	0.009822186	0.003800228	0.003469554	0.004400959	0.003510946
FUNasv48	0.011469597	0.008405338	0.003098143	0.005677246	0.003331567	0.000465712	0.002907776	0.002128809
FUNasv50	0	0.000131961	0.001213585	0.000551189	0.004543973	0.01314472	0.001807537	0.064849236
FUNasv51	0.000404938	0.000240972	0.000326734	0.000462999	0.001253158	0.005553615	0.001964714	0.002462428
FUNasv52	0.020093683	0.017057386	0.011103137	0.015565575	0.009923384	0.03594132	0.011581988	0.007434944
FUNasv55	0.000372105	0.003849817	0.00223463	0.00108033	0.014294156	0.003597625	0.015953476	0.002891367
FUNasv60	0.000175108	0.000189335	0.000344238	0.000143309	0.000244519	9.31E-05	0.005805729	0
FUNasv62	0.00901808	0.007240639	0.010350481	0.009491473	0.000916945	0.000849924	0.001522653	0.000730785
FUNasv63	0.012925185	0.012381379	0.014236287	0.008918237	0.00633711	0.007090465	0.00501002	0.003510946
FUNasv64	0.001937136	0.001669593	0.000490102	0.000716546	0.000152824	0	0	0
FUNasv65	5.47E-05	4.59E-05	8.17E-05	0.000374808	0.002037656	0.007835604	0.008124091	0.015092301
FUNasv66	0.000448715	0.000504894	0.000245051	0	0.003708534	0.005996041	0.003408778	0.018301401
FUNasv67	0	0	0	0	0.000152824	0	0	0
FUNasv68	0.000908375	0.000803241	0.0012836	0.001377972	9.17E-05	0.002165561	0	0.001127951
FUNasv70	0.00015322	9.75E-05	0.000274224	0.000187404	0.00379004	0.001536849	0.016611655	0.003336193
FUNasv72	0.001707306	0.001784341	0.001727025	0.002105542	0.000641862	0.001851205	0.000510826	0.000413052
FUNasv74	0.00128048	0.00062538	0.001651176	0.000540165	0.001436547	0.015845849	0.001728948	0.002589521
FUNasv75	0.001652585	0.001434358	0.001056052	0.001664591	0.000112071	0	0	0.000285959
FUNasv76	0.00030644	0.000120486	0.000414253	0.000661427	0.000122259	0.000232856	0.000363472	0.000238299
FUNasv77	0.000262663	0.000384408	0.000851843	0.002061447	0.000254707	0.001222494	0.000167001	0.000508372
FUNasv78	0.000284551	0.000458995	0.002543861	0.00487251	0.000560355	0.001781348	0.000451884	0.016061386
FUNasv79	0.00112726	0.009047931	0.000933527	0.000418904	0.001130899	0.002456631	0.001591418	0.001541003
FUNasv80	7.66E-05	0.000109011	0.000396749	0.000231499	0.000122259	0	0	0
FUNasv82	0.000142276	0	0.00166868	0.000529141	0.000509414	0.001245779	0.000736768	0.029660344
FUNasv85	0.002922121	0.002627744	0.004405081	0.001620495	0.000183389	0.000919781	0.000255413	0.000413052
FUNasv88	0.001105371	0.00482518	0.005350277	0.002337041	4.08E-05	0	0	0
FUNasv90	0.001455588	0.002214649	0.002222961	0.001521281	0.001976526	0.000174642	0.000216119	0.000285959
FUNasv92	0.003502167	0.004234225	0.004685139	0.000959069	0.00225161	0.000814996	0.000108059	0.000667239
FUNasv94	0.007956486	0.003924404	0.000688476	0	0.000366778	0	0.000618885	0
FUNasv95	0.000164164	0.00022376	0.000157533	0.000914974	0.00764121	0.004133194	0.006120083	0.001985829
FUNasv96	0.004749814	0.004653057	0.00358241	0.001466163	0.005277529	0.003772267	0.00459743	0.006688272
