nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
Acrobeloides	-0.855555316935895	0	12	2
Aphelenchus	-0.388660826861266	0.329861111111111	24	2
Aporcelaimellus	-1.05565295553931	0	9	2
BACasv1	0.391365344798837	0.221332644628099	88	3
BACasv10	0.810591486473884	0.0222194167403106	89	3
BACasv100	0.611827366155798	0.493415748454716	61	2
BACasv101	0.886814421323893	0.0425330812854442	92	3
BACasv103	0.77248001904888	0.0649382716049383	90	3
BACasv11	0.162696540248812	0.390407986111111	96	3
BACasv110	0.353253877373833	0.095	80	3
BACasv114	-1.25575059414272	0.46875	16	2
BACasv116	-0.988953742671504	0.48	15	2
BACasv12	0.353253877373833	0.249463451584396	89	3
BACasv121	-0.855555316935895	0.40625	16	2
BACasv123	0.211632088948973	0.444444444444444	42	2
BACasv125	0.963037356173902	0.0418741511996379	94	3
BACasv128	0.658145616773867	0.290657439446367	102	3
BACasv129	-1.43798509160137	0.250865051903114	34	3
BACasv13	0.086473605398803	0.30560553633218	85	3
BACasv139	-0.0278607968762099	0.254343059537865	77	3
BACasv142	1.07737175844891	0.0597667638483965	98	3
BACasv143	-0.988953742671504	0.355029585798817	13	2
BACasv145	1.07737175844891	0.0206163194444444	96	3
BACasv148	0.277030942523824	0.267561983471074	88	3
BACasv153	-1.09498188477633	0.49485402226423	69	3
BACasv157	-1.17120481962634	0	36	3
BACasv160	-0.45536003972907	0.309917355371901	22	2
BACasv161	0.745225791891407	0.499054820415879	69	2
BACasv17	0.696257084198872	0.157243611978263	93	3
BACasv173	1.42037496527395	0.0545025766442484	107	3
BACasv176	0.315142409948829	0.301275992438563	92	3
BACasv18	-0.255262401125657	0.490869247626004	37	2
BACasv187	0.353253877373833	0.309642372114079	94	3
BACasv19	0.543811214498854	0.128418549346017	87	3
BACasv195	-0.988953742671504	0	10	2
BACasv2	0.467588279648846	0.111961451247165	84	3
BACasv20	-2.04776857040144	0.13265306122449	14	3
BACasv207	1.38226349784895	0.0190458579881657	104	3
BACasv208	1.21212028196604	0.186631944444444	48	2
BACasv21	0.315142409948829	0.301275992438563	92	3
BACasv211	-0.722156891200287	0.124444444444444	15	2
BACasv213	0.611827366155798	0.493415748454716	61	2
BACasv215	-0.332752536276244	0	58	3
BACasv22	0.429476812223842	0.258034026465028	92	3
BACasv221	-1.05687041735133	0	39	3
BACasv230	0.745225791891407	0.272579772850189	43	2
BACasv242	-1.7047653635764	0.152777777777778	24	3
BACasv25	1.22981762814893	0.0388197235565141	101	3
BACasv26	-0.0551647625222442	0.470204081632653	35	2
BACasv260	-1.97154563555143	0	15	3
BACasv27	0.543811214498854	0.35265306122449	105	3
BACasv271	1.21212028196604	0.186631944444444	48	2
BACasv28	1.07737175844891	0.0206163194444444	96	3
BACasv287	-1.59043096130139	0	25	3
BACasv29	0.543811214498854	0.165383158692084	89	3
BACasv3	0.734368551623876	0.10385219176428	91	3
BACasv30	0.696257084198872	0.0866052266128015	89	3
BACasv300	-0.988953742671504	0	10	2
BACasv302	0.94532343049482	0	39	2
BACasv306	1.21212028196604	0.186631944444444	48	2
BACasv31	-0.0659722643012142	0.359861591695502	85	3
BACasv32	-0.256529601426236	0.407025693133982	83	3
BACasv324	0.77248001904888	0.0224690082644629	88	3
