source	target	weight	correlation
BACasv1	BACasv2	0.80952380952381	-0.80952380952381
BACasv1	BACasv3	0.833333333333333	0.833333333333333
BACasv1	BACasv4	0.714285714285714	-0.714285714285714
BACasv1	BACasv5	0.80952380952381	-0.80952380952381
BACasv1	BACasv6	0.833333333333333	-0.833333333333333
BACasv1	BACasv8	0.785714285714286	0.785714285714286
BACasv1	BACasv9	0.714285714285714	0.714285714285714
BACasv1	BACasv10	0.714285714285714	-0.714285714285714
BACasv1	BACasv11	0.904761904761905	-0.904761904761905
BACasv1	BACasv12	0.934148484292342	-0.934148484292342
BACasv1	BACasv17	0.785714285714286	0.785714285714286
BACasv1	BACasv18	0.738095238095238	0.738095238095238
BACasv1	BACasv19	0.857142857142857	-0.857142857142857
BACasv1	BACasv21	0.857142857142857	-0.857142857142857
BACasv1	BACasv22	0.952380952380952	-0.952380952380952
BACasv1	BACasv27	0.833333333333333	-0.833333333333333
BACasv1	BACasv29	0.904761904761905	-0.904761904761905
BACasv1	BACasv30	0.952380952380952	-0.952380952380952
BACasv1	BACasv32	0.714285714285714	0.714285714285714
BACasv1	BACasv33	0.904761904761905	0.904761904761905
BACasv1	BACasv36	0.714285714285714	-0.714285714285714
BACasv1	BACasv39	0.80952380952381	0.80952380952381
BACasv1	BACasv42	0.928571428571429	-0.928571428571429
BACasv1	BACasv46	0.714285714285714	0.714285714285714
BACasv1	BACasv54	0.857142857142857	-0.857142857142857
BACasv1	BACasv66	0.785714285714286	0.785714285714286
BACasv1	BACasv90	0.80952380952381	-0.80952380952381
BACasv1	BACasv92	0.880952380952381	-0.880952380952381
BACasv1	BACasv101	0.785714285714286	-0.785714285714286
BACasv1	BACasv110	0.738095238095238	-0.738095238095238
BACasv1	BACasv123	0.761904761904762	-0.761904761904762
BACasv1	BACasv125	0.738095238095238	0.738095238095238
BACasv1	BACasv128	0.738095238095238	-0.738095238095238
BACasv1	BACasv139	0.785714285714286	0.785714285714286
BACasv1	BACasv145	0.785714285714286	0.785714285714286
BACasv1	BACasv148	0.857142857142857	-0.857142857142857
BACasv1	BACasv161	0.791039852105472	-0.791039852105472
BACasv1	BACasv173	0.761019434147762	-0.761019434147762
BACasv1	BACasv176	0.857142857142857	-0.857142857142857
BACasv1	BACasv187	0.833333333333333	0.833333333333333
BACasv1	BACasv207	0.710284805204577	-0.710284805204577
BACasv1	BACasv215	0.80952380952381	0.80952380952381
BACasv1	BACasv324	0.874267171196679	0.874267171196679
BACasv1	BACasv331	0.756322556535113	-0.756322556535113
BACasv1	BACasv367	0.763762615825973	-0.763762615825973
BACasv1	BACasv388	0.761904761904762	0.761904761904762
BACasv1	BACasv428	0.79907040585515	-0.79907040585515
BACasv1	BACasv562	0.790433332862751	-0.790433332862751
BACasv1	FUNasv6	0.714285714285714	0.714285714285714
BACasv1	FUNasv28	0.738095238095238	0.738095238095238
BACasv1	FUNasv29	0.904761904761905	-0.904761904761905
BACasv1	FUNasv30	0.738095238095238	0.738095238095238
BACasv1	FUNasv31	0.761904761904762	-0.761904761904762
BACasv1	FUNasv34	0.714285714285714	0.714285714285714
BACasv1	FUNasv36	0.738095238095238	0.738095238095238
BACasv1	FUNasv38	0.785714285714286	0.785714285714286
BACasv1	FUNasv44	0.738095238095238	-0.738095238095238
BACasv1	FUNasv51	0.761904761904762	-0.761904761904762
BACasv1	FUNasv63	0.761904761904762	0.761904761904762
BACasv1	FUNasv66	0.780720058358827	-0.780720058358827
BACasv1	FUNasv68	0.904761904761905	0.904761904761905
BACasv1	FUNasv81	0.928571428571429	0.928571428571429
BACasv1	FUNasv88	0.754504545005353	0.754504545005353
BACasv1	FUNasv91	0.714285714285714	-0.714285714285714
BACasv1	FUNasv92	0.802409595481884	0.802409595481884
BACasv1	FUNasv98	0.714285714285714	0.714285714285714
BACasv1	FUNasv102	0.761904761904762	0.761904761904762
BACasv1	FUNasv103	0.833333333333333	-0.833333333333333
BACasv1	FUNasv119	0.754504545005353	0.754504545005353
BACasv1	FUNasv122	0.853912563829967	0.853912563829967
BACasv1	FUNasv132	0.761904761904762	-0.761904761904762
BACasv1	FUNasv143	0.786386748619354	-0.786386748619354
BACasv1	FUNasv156	0.928571428571429	-0.928571428571429
BACasv1	FUNasv172	0.761904761904762	-0.761904761904762
BACasv1	FUNasv186	0.80511756018254	-0.80511756018254
BACasv1	FUNasv188	0.976190476190476	0.976190476190476
BACasv1	FUNasv203	0.742528282386221	-0.742528282386221
BACasv1	FUNasv214	0.927105069301107	-0.927105069301107
BACasv1	FUNasv216	0.84559432466447	-0.84559432466447
BACasv1	FUNasv254	0.928571428571429	0.928571428571429
BACasv1	FUNasv269	0.802409595481884	0.802409595481884
BACasv1	FUNasv272	0.80511756018254	0.80511756018254
BACasv1	FUNasv277	0.880952380952381	-0.880952380952381
BACasv1	FUNasv286	0.786386748619354	-0.786386748619354
BACasv1	FUNasv296	0.811754063090946	-0.811754063090946
BACasv1	FUNasv300	0.927105069301107	0.927105069301107
BACasv1	FUNasv301	0.811754063090946	-0.811754063090946
BACasv1	Cephalobus	0.857142857142857	-0.857142857142857
BACasv2	BACasv3	0.761904761904762	-0.761904761904762
BACasv2	BACasv4	0.80952380952381	0.80952380952381
BACasv2	BACasv6	0.738095238095238	0.738095238095238
BACasv2	BACasv8	0.785714285714286	-0.785714285714286
BACasv2	BACasv9	0.880952380952381	-0.880952380952381
BACasv2	BACasv10	0.761904761904762	0.761904761904762
BACasv2	BACasv11	0.714285714285714	0.714285714285714
BACasv2	BACasv12	0.946124746911475	0.946124746911475
BACasv2	BACasv13	0.738095238095238	0.738095238095238
BACasv2	BACasv17	0.880952380952381	-0.880952380952381
BACasv2	BACasv19	0.857142857142857	0.857142857142857
BACasv2	BACasv21	0.928571428571429	0.928571428571429
BACasv2	BACasv22	0.80952380952381	0.80952380952381
BACasv2	BACasv25	0.714285714285714	0.714285714285714
BACasv2	BACasv27	0.738095238095238	0.738095238095238
BACasv2	BACasv28	0.833333333333333	-0.833333333333333
BACasv2	BACasv29	0.785714285714286	0.785714285714286
BACasv2	BACasv30	0.80952380952381	0.80952380952381
BACasv2	BACasv31	0.761904761904762	0.761904761904762
BACasv2	BACasv33	0.785714285714286	-0.785714285714286
BACasv2	BACasv36	0.880952380952381	0.880952380952381
BACasv2	BACasv39	0.833333333333333	-0.833333333333333
BACasv2	BACasv42	0.880952380952381	0.880952380952381
BACasv2	BACasv46	0.880952380952381	-0.880952380952381
BACasv2	BACasv47	0.785714285714286	-0.785714285714286
BACasv2	BACasv67	0.833333333333333	0.833333333333333
BACasv2	BACasv73	0.904761904761905	0.904761904761905
BACasv2	BACasv89	0.738095238095238	0.738095238095238
BACasv2	BACasv90	0.952380952380952	0.952380952380952
BACasv2	BACasv92	0.904761904761905	0.904761904761905
BACasv2	BACasv96	0.714285714285714	0.714285714285714
BACasv2	BACasv101	0.904761904761905	0.904761904761905
BACasv2	BACasv103	0.785714285714286	-0.785714285714286
BACasv2	BACasv125	0.80952380952381	-0.80952380952381
BACasv2	BACasv128	0.80952380952381	0.80952380952381
BACasv2	BACasv142	0.833333333333333	-0.833333333333333
BACasv2	BACasv145	0.952380952380952	-0.952380952380952
BACasv2	BACasv148	0.928571428571429	0.928571428571429
BACasv2	BACasv173	0.710284805204577	0.710284805204577
BACasv2	BACasv176	0.928571428571429	0.928571428571429
BACasv2	BACasv187	0.928571428571429	-0.928571428571429
BACasv2	BACasv207	0.735652119676169	0.735652119676169
BACasv2	BACasv324	0.826362120720149	-0.826362120720149
BACasv2	BACasv367	0.736485379546474	0.736485379546474
BACasv2	BACasv388	0.80952380952381	-0.80952380952381
BACasv2	BACasv413	0.763762615825973	0.763762615825973
BACasv2	BACasv496	0.763762615825973	0.763762615825973
BACasv2	BACasv562	0.97007727214974	0.97007727214974
BACasv2	FUNasv2	0.785714285714286	-0.785714285714286
BACasv2	FUNasv6	0.928571428571429	-0.928571428571429
BACasv2	FUNasv14	0.714285714285714	-0.714285714285714
BACasv2	FUNasv29	0.833333333333333	0.833333333333333
