nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
Acrobeloides	-1.37544975876943	0	5	2
Aphelenchus	-1.23805854380188	0.416824196597353	46	1
BACasv1	-0.111001351226918	0.514086317722681	165	3
BACasv10	0.604460972322899	0.5138486671122	201	1
BACasv101	0.758096807981291	0.501326395265789	198	3
BACasv102	0.178698035175818	0.550900179093223	206	3
BACasv103	0.503223636272087	0.454137541589085	181	1
BACasv11	0.462728701851762	0.483330898466034	185	1
BACasv110	0.766440710004198	0.414784514243974	185	1
BACasv114	-1.00643581828992	0.090702947845805	42	3
BACasv116	-1.49407829274255	0.461538461538462	13	2
BACasv120	-1.77018874607895	0.260355029585799	13	3
BACasv121	-1.76449269126611	0.512396694214876	11	1
BACasv123	-1.37514412825704	0.237777777777778	30	3
BACasv124	0.908172980475336	0.370270835199618	183	1
BACasv125	0.81076942369088	0.49595	200	3
BACasv128	0.784433115836085	0.501769758174303	201	3
BACasv13	0.482976169061924	0.44557076446281	176	1
BACasv131	0.521070037288143	0.349080372889897	126	3
BACasv132	0.889778347255262	0.504159629699131	219	3
BACasv134	-1.68350282242546	0.152777777777778	12	1
BACasv139	0.786688177214361	0.348209705550426	171	1
BACasv141	0.863442039400468	0.502506810741512	209	3
BACasv142	0.523471103482249	0.461614059428836	186	1
BACasv143	-1.6632553552153	0.515	20	1
BACasv145	0.731760500126497	0.494797086368366	186	3
BACasv148	0.784433115836085	0.498086938038049	194	3
BACasv152	0.336715882304584	0.265260631001372	108	3
BACasv156	0.81076942369088	0.491681756450883	188	3
BACasv157	-0.286427584924249	0	80	1
BACasv16	0.442481234641599	0.475049329406045	187	1
BACasv160	-1.07887842383662	0.54942767950052	31	2
BACasv164	0.260254029750137	0.036192239710462	109	1
BACasv169	1.11574945466611	0.534279778393352	76	2
BACasv17	0.0733528037566415	0.559585785423268	188	3
BACasv176	0.837105731545674	0.489870982344953	188	3
BACasv18	-1.32247151254745	0.299307958477509	34	3
BACasv181	0.889778347255262	0.504159629699131	219	3
BACasv182	-1.66484351465978	0	15	3
BACasv183	0.260254029750137	0.036192239710462	109	1
BACasv186	1.11064765257696	0.412032691559259	209	1
BACasv187	0.731760500126497	0.498560894712316	191	3
BACasv188	-0.974841470069773	0	46	1
BACasv193	1.15114258699729	0.42085451595457	215	1
BACasv194	-1.46078068311367	0.0831758034026465	23	1
BACasv195	-1.95454290106251	0.32	5	3
BACasv199	1.11064765257696	0.412032691559259	209	1
BACasv2	0.731760500126497	0.500318843660325	194	3
BACasv20	-1.501275617534	0.165289256198347	22	1
BACasv206	0.81076942369088	0.503809523809524	210	3
BACasv209	1.15114258699729	0.42085451595457	215	1
BACasv21	0.837105731545674	0.489870982344953	188	3
BACasv211	-1.66484351465978	0	15	3
BACasv215	0.205034343030613	0.286242603550296	104	3
BACasv219	1.11064765257696	0.412032691559259	209	1
BACasv22	0.731760500126497	0.487500390125152	179	3
BACasv222	-1.62276042079497	0	14	1
BACasv230	-0.900935622876943	0.547845142439737	37	2
BACasv231	-1.501275617534	0.447086801426873	29	1
BACasv233	0.819178119733306	0.244897959183674	49	2
BACasv234	0.573742652997732	0	100	3
BACasv235	-0.266180117714087	0.0240928019036288	82	1
BACasv236	0.705424192271703	0.368187716262976	136	3
BACasv237	1.15114258699729	0.42085451595457	215	1
BACasv240	0.300748964170462	0.156203657933762	119	1
BACasv242	-1.60251295358481	0.448979591836735	21	1
BACasv247	-0.144695314453112	0.156897506925208	95	1
BACasv25	1.02965778373631	0.463554645781417	212	1
BACasv253	0.863442039400468	0.504453225773428	221	3
BACasv254	0.652751576562114	0.309380618761238	127	3
BACasv26	-1.1773161421714	0.4296	50	1
BACasv260	-1.60251295358481	0.214532871972318	17	1
BACasv265	0.494733729433349	0.389692378328742	132	3
BACasv267	-1.62276042079497	0	14	1
BACasv27	0.178698035175818	0.562040664588636	187	3
BACasv270	-1.84919766964334	0	8	3
BACasv28	0.219759095329812	0.496300150306394	186	1
BACasv284	0.573742652997732	0	100	3
BACasv287	-1.44053321590351	0.1504	25	1
BACasv288	0.685450841163549	0.426578915589905	182	1
BACasv29	0.731760500126497	0.487500390125152	179	3
BACasv293	1.11064765257696	0.412032691559259	209	1
BACasv294	0.819178119733306	0.244897959183674	49	2
BACasv296	0.442481234641599	0.481017515967216	191	1
BACasv3	0.705424192271703	0.5021345272803	196	3
BACasv301	0.81076942369088	0.503809523809524	210	3
BACasv31	0.442481234641599	0.446457544618713	172	1
BACasv311	0.784433115836085	0.504576440357621	217	3
BACasv315	0.401986300221274	0.475964425634133	187	1
BACasv32	0.806935644424523	0.356443583146781	173	1
BACasv323	1.11064765257696	0.412032691559259	209	1
BACasv324	0.679087884416909	0.483471074380165	176	3
BACasv325	-1.6632553552153	0	12	1
BACasv33	0.731760500126497	0.487500390125152	179	3
BACasv333	0.819178119733306	0.244897959183674	49	2
BACasv343	1.11064765257696	0.412032691559259	209	1
BACasv348	0.827183111634686	0.465282914201183	208	1
BACasv351	0.705698308373711	0.453404831320283	196	1
BACasv36	0.784433115836085	0.501769758174303	201	3
BACasv366	0.563966037902574	0.47965	200	1
BACasv387	0.705698308373711	0.453404831320283	196	1
BACasv39	0.784433115836085	0.499323198667222	196	3
BACasv393	1.15114258699729	0.42085451595457	215	1
BACasv397	1.15114258699729	0.42085451595457	215	1
BACasv399	0.573742652997732	0	100	3
BACasv4	0.731760500126497	0.49569561058561	194	3
BACasv403	-1.54177055195432	0.482853223593964	27	1
BACasv404	-1.42028574869335	0	24	1
BACasv408	0.310379574449789	0.41257243638196	126	3
BACasv41	1.00941031652615	0.505612713404921	231	1
BACasv411	1.00941031652615	0.505612713404921	231	1
BACasv412	-1.37544975876943	0.625	12	2
BACasv417	0.401986300221274	0.475964425634133	187	1
BACasv419	0.260254029750137	0.036192239710462	109	1
BACasv42	0.731760500126497	0.49643503847895	188	3
BACasv422	0.494733729433349	0.389692378328742	132	3
BACasv429	0.260254029750137	0.036192239710462	109	1
BACasv43	0.81076942369088	0.503809523809524	210	3
BACasv430	0.442061113723761	0.215534979423868	108	3
BACasv431	-2.0335518246269	0.56	5	3
BACasv439	1.11064765257696	0.412032691559259	209	1
BACasv44	0.503223636272087	0.483573104785226	198	1
BACasv440	0.219759095329812	0.483840424188865	178	1
BACasv441	1.11574945466611	0.534279778393352	76	2
BACasv442	0.336715882304584	0.265260631001372	108	3
BACasv449	1.11064765257696	0.412032691559259	209	1
BACasv450	0.705698308373711	0.453404831320283	196	1
BACasv455	-0.960249889863504	0.582230623818526	46	2
BACasv457	0.819178119733306	0.244897959183674	49	2
BACasv459	1.11064765257696	0.412032691559259	209	1
BACasv46	0.889778347255262	0.493254437869822	195	3
BACasv460	0.819178119733306	0.244897959183674	49	2
BACasv461	0.819178119733306	0.244897959183674	49	2
BACasv462	-0.893851601229123	0.420415224913495	68	1
BACasv467	0.784433115836085	0.504576440357621	217	3
BACasv47	-0.326922519344574	0.404576818936152	107	1
BACasv472	-1.8252350928966	0	4	1
BACasv48	-1.37544975876943	0.652777777777778	12	2
BACasv482	0.260254029750137	0.036192239710462	109	1
BACasv484	0.766440710004198	0.473881286982249	208	1
BACasv487	0.819178119733306	0.244897959183674	49	2
BACasv49	-1.19756360938156	0.333677685950413	44	1
BACasv493	-1.40003828148318	0.0739644970414202	26	1
BACasv494	-0.266180117714087	0	81	1
BACasv495	0.81076942369088	0.503809523809524	210	3
BACasv5	0.685450841163549	0.422716049382716	180	1
BACasv50	-1.42028574869335	0	24	1
BACasv511	-1.48102815032383	0.158790170132325	23	1
BACasv528	-0.453373353339243	0.491598079561043	108	3
BACasv529	1.11064765257696	0.412032691559259	209	1
BACasv530	0.705698308373711	0.453404831320283	196	1
BACasv533	-1.74385243822416	0	12	3
BACasv536	0.573742652997732	0	100	3
BACasv539	0.260254029750137	0.036192239710462	109	1
BACasv54	0.462728701851762	0.527126890203813	195	1
BACasv547	0.705424192271703	0.368187716262976	136	3
BACasv548	0.81076942369088	0.503809523809524	210	3
BACasv55	0.494733729433349	0.389692378328742	132	3
BACasv577	1.11064765257696	0.412032691559259	209	1
BACasv579	-1.90187028535292	0.375	8	3
BACasv587	0.260254029750137	0.036192239710462	109	1
BACasv59	0.889778347255262	0.504159629699131	219	3
BACasv6	0.0996891116114357	0.55842767467997	191	3
BACasv612	0.573742652997732	0	100	3
BACasv621	0.573742652997732	0	100	3
BACasv636	0.573742652997732	0	100	3
BACasv649	0.300748964170462	0.156203657933762	119	1
BACasv650	0.685450841163549	0.533649382716049	225	1
BACasv66	0.482976169061924	0.520087150600489	194	1
BACasv661	0.819178119733306	0.244897959183674	49	2
BACasv669	-1.68350282242546	0	11	1
BACasv67	0.0206801880470531	0.0917404557991001	83	3
BACasv670	0.819178119733306	0.244897959183674	49	2
BACasv671	-1.8252350928966	0.32	5	1
BACasv686	0.463292517813944	0.517219387755102	56	2
BACasv687	0.819178119733306	0.244897959183674	49	2
BACasv688	1.11574945466611	0.534279778393352	76	2
BACasv70	0.179264160909487	0.199019024970273	116	1
BACasv726	-1.42781674396663	0	24	3
BACasv727	0.573742652997732	0	100	3
