nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
Acrobeloides	-1.13944450930649	0	7	2
Aphelenchus	-0.245904354576241	0.497777777777778	30	2
Aporcelaimellus	-1.23872674872096	0.5	12	2
BACasv1	0.624177492858658	0.228957855331482	91	3
BACasv10	0.548586986154493	0.327346157933893	97	3
BACasv100	-0.471884854351737	0.106799572801709	53	3
BACasv101	0.472996479450328	0.375	100	3
BACasv1019	0	0.11386593204775	33	1
BACasv102	1.26669679984406	0.265927977839335	114	3
BACasv103	0.170634452633667	0.409461294703486	94	3
BACasv11	0.737563252914906	0.261451801466681	97	3
BACasv110	0.0194534392253367	0.446759002770083	95	3
BACasv112	0	0.11386593204775	33	1
BACasv114	-0.444468833405184	0.462809917355372	22	2
BACasv116	-0.345186593990712	0.277777777777778	18	2
BACasv12	0.850949012971154	0.0858477464966545	89	3
BACasv120	-0.643033312234127	0.32	15	2
BACasv121	-0.245904354576241	0	16	2
BACasv123	-1.07660890798506	0	34	3
BACasv125	0.548586986154493	0.42	110	3
BACasv126	-1.79471872167463	0	15	3
BACasv128	1.26669679984406	0.126684890187577	103	3
BACasv129	0.349789081910588	0.499054820415879	46	2
BACasv13	0.510791732802411	0.329861111111111	96	3
BACasv134	-1.04016226989201	0.396694214876033	11	2
BACasv139	1.54117595488425	0.476152728233584	87	2
BACasv141	1.07772053308365	0.205862946554812	103	3
BACasv142	0.321815466041998	0.405672890521375	99	3
BACasv143	-0.742315551648599	0.336734693877551	14	2
BACasv145	0.888744266323237	0.214910453977509	98	3
BACasv148	0.888744266323237	0.10385219176428	91	3
BACasv15	-1.94589973508296	0	11	3
BACasv157	0.250506842496117	0.462809917355372	33	2
BACasv161	-0.131727574182994	0.118921642731167	63	3
BACasv167	-0.146622115161769	0.104938271604938	18	2
BACasv17	0.775358506266989	0.270992755841241	99	3
BACasv173	0.964334773027402	0.396694214876033	121	3
BACasv174	-1.45456144150588	0.444444444444444	36	3
BACasv176	1.15331103978782	0.0790732277606547	97	3
BACasv18	-0.812042134520481	0	41	3
BACasv187	1.11551578643573	0	92	3
BACasv19	0.586382239506576	0.293850415512465	95	3
BACasv192	-0.643033312234127	0.142011834319527	13	2
BACasv194	-0.146622115161769	0.452662721893491	26	2
BACasv195	-0.940880030477542	0.297520661157025	11	2
BACasv2	0.850949012971154	0.0858477464966545	89	3
BACasv207	1.03992527973157	0.375	120	3
BACasv21	1.15331103978782	0.0790732277606547	97	3
BACasv211	-1.60574245491422	0	20	3
BACasv213	-0.471884854351737	0.106799572801709	53	3
BACasv215	-0.320703840943407	0.340264650283554	69	3
BACasv22	1.11551578643573	0.0977787224997343	97	3
BACasv221	-0.146622115161769	0.499540863177227	33	2
BACasv223	1.54117595488425	0.498046875	64	2
BACasv23	-0.543751072819656	0.231111111111111	15	2
BACasv230	-1.37897093480172	0.464009518143962	41	3
BACasv231	-0.0473398757472978	0.470868014268728	29	2
BACasv235	0.746918039568475	0.494341330918968	47	2
BACasv238	-1.45456144150588	0.444444444444444	36	3
BACasv242	-0.543751072819656	0.359861591695502	17	2
BACasv25	0.321815466041998	0.433247041420118	104	3
BACasv26	0.44907132132506	0.48875	40	2
BACasv268	0	0.11386593204775	33	1
BACasv27	1.1911062931399	0.144559784698193	102	3
BACasv270	-0.543751072819656	0	13	2
BACasv28	0.586382239506576	0.422831632653061	112	3
BACasv285	0.349789081910588	0.491781722550953	39	2
BACasv287	-0.245904354576241	0.32	20	2
BACasv288	0.132839199281584	0.383284938770357	89	3
BACasv29	0.586382239506576	0.351730222527203	101	3
BACasv3	0.850949012971154	0.288434348194929	103	3
BACasv30	0.586382239506576	0.33425160697888	99	3
BACasv305	0	0.11386593204775	33	1
BACasv31	0.397405972746163	0.317352976693636	91	3
BACasv32	0.0572486925774193	0.403989395278374	89	3
BACasv325	-0.444468833405184	0	14	2
BACasv33	0.586382239506576	0.351730222527203	101	3
BACasv331	-1.34117568144964	0.394448502556611	37	3
BACasv347	0.647635800154003	0.460223537146614	39	2
BACasv352	0.44907132132506	0.382934443288241	31	2
BACasv36	0.586382239506576	0.395143680670801	107	3
BACasv367	-0.0939323208309112	0.090702947845805	63	3
BACasv37	-0.146622115161769	0.477040816326531	28	2
BACasv374	-0.84159779106307	0.498866213151927	21	2
BACasv385	0	0.300554016620499	38	1
BACasv388	-0.547475361055902	0.36281179138322	63	3
BACasv39	0.510791732802411	0.386841361108493	103	3
BACasv4	0.699767999562824	0.286755518533944	98	3
BACasv412	-0.643033312234127	0	12	2
BACasv413	-1.56794720156213	0.472318339100346	34	3
BACasv42	0.964334773027402	0.136509695290859	95	3
BACasv428	-0.963223147928811	0	37	3
BACasv431	-1.13944450930649	0.313271604938272	36	2
BACasv44	0.850949012971154	0.358737115493872	111	3
BACasv440	0.888744266323237	0.2408	100	3
BACasv46	0.850949012971154	0.308390022675737	105	3
BACasv462	-0.0473398757472978	0.495	40	2
BACasv47	-0.585270614407985	0.200783196867213	53	3
BACasv472	-2.24826176189962	0.375	4	3
BACasv48	-0.742315551648599	0.152777777777778	12	2
BACasv49	-1.68133296161838	0.499591836734694	35	3
BACasv494	0.0519423636671738	0.464444444444444	30	2
BACasv496	0.746918039568475	0.484756865709247	63	2
BACasv5	0.20842970598575	0.34139252212974	87	3
BACasv50	-0.444468833405184	0.290657439446367	17	2
BACasv511	-0.543751072819656	0.4992	25	2
BACasv512	0	0.11386593204775	33	1
BACasv533	-2.05928549513921	0.396694214876033	11	3
BACasv54	0.926539519675319	0.250865051903114	102	3
BACasv562	0.888744266323237	0.214910453977509	98	3
BACasv596	0	0.11386593204775	33	1
BACasv6	0.624177492858658	0.442545245619075	118	3
BACasv637	-1.4167661881538	0.137174211248285	27	3
BACasv66	2.33543387020002	0.470416362308254	111	2
